0,-0.09823178755903844
1,5.796503149854381
2,11.47854944607078
3,17.07403824241524
4,22.26418407888889
5,27.33274467787758
6,31.90099418006915
7,35.87656384635183
8,39.59816988468727
9,42.697429010563404
10,45.32295494065575
11,47.36834691276025
12,49.05835397919346
13,49.976171466349896
14,50.52425509629241
15,50.51704607953051
16,50.053600949594504
17,49.099169435652755
18,47.96695414875458
19,46.28023002460728
20,44.275367121970135
21,42.056010098470594
22,39.553191563978125
23,36.90473120972386
24,33.88662126052077
25,30.656275125392444
26,27.341439993389503
27,24.010106811208576
28,20.41198129964993
29,16.699913088541667
30,12.97394025114482
31,9.025761088572368
32,5.157833214560457
33,1.2128067020970967
34,-2.5945891711444378
35,-6.547905508331264
36,-10.399364716789375
37,-14.158282948604493
38,-17.979721952517583
39,-21.505952224294695
40,-25.055334094173684
41,-28.427834524036108
42,-31.74220794696726
43,-34.955662810888214
44,-37.84598715822489
45,-40.36484339570761
46,-42.86804279820179
47,-44.9417166539699
48,-46.90741238638299
49,-48.456326553003805
50,-49.41656070405841
51,-50.1828894420728
52,-50.460492441789256
53,-50.444171381724644
54,-49.64983222487743
55,-48.4510054769029
56,-46.83829777710051
57,-44.5432432769743
58,-41.7500783404963
59,-38.42854410123116
60,-34.54697242700315
61,-30.27984564996082
62,-25.55204926782148
63,-20.54564914323045
64,-15.16913219774422
65,-9.673260319123793
66,-3.8252350662296855
67,1.8419663345946724
68,7.779775423845606
69,13.282286133236747
70,18.74887876404467
71,24.01864767011524
72,28.74805352129924
73,33.30731124575882
74,37.15459015204183
75,40.77938923197276
76,43.60084596175328
77,46.16217285821336
78,47.949238314157604
79,49.2852319659542
80,50.14422008541083
81,50.52624999884339
82,50.431488770736934
83,49.889656925444484
84,48.797250834714724
85,47.44855823289965
86,45.71539299919549
87,43.55317961410486
88,41.269515147457724
89,38.69064797350351
90,35.78617121627337
91,32.821095211198866
92,29.576047955724217
93,26.30205118216222
94,22.704027589944225
95,19.221874828306756
96,15.38799529511913
97,11.578084654043604
98,7.840452806399664
99,3.8228845784205028
100,0.03489088683107156
101,-3.8459008829895422
102,-7.791750907107242
103,-11.583610420392167
104,-15.341450246970206
105,-19.23828514673309
106,-22.860906764947085
107,-26.271027800764056
108,-29.581353164593637
109,-32.89007223436687
110,-35.808605092235204
111,-38.746163104161866
112,-41.17324823363845
113,-43.52849135946676
114,-45.667737198613395
115,-47.4836261860225
116,-48.82504962557523
117,-49.88068760811116
118,-50.433831217606276
119,-50.447576729937055
120,-50.10912930746453
121,-49.27754987804614
122,-47.9862059778335
123,-46.10253089796587
124,-43.67404187466165
125,-40.616869188441015
126,-37.19830946654979
127,-33.17052968776646
128,-28.781004402207635
129,-23.989380318911294
130,-18.877070371269625
131,-13.385336179859113
132,-7.725868248611516
133,-1.914165114466793
134,3.816797787352184
135,9.593309559403547
136,15.27720206848982
137,20.583740775285086
138,25.605161341349852
139,30.292900502573495
140,34.689844928551906
141,38.37763355065484
142,41.792000307192
143,44.4728438396517
144,46.84656575104804
145,48.558618513603136
146,49.60199090252615
147,50.28353823282658
148,50.55793660442601
149,50.19429246151452
150,49.43062782397079
151,48.43998693706311
152,46.81777919953894
153,45.022775447306614
154,42.75852796578671
155,40.412527243259085
156,37.703992059593766
157,34.90120813411691
158,31.809429534519236
159,28.51133501885395
160,25.060832773498667
161,21.61049870793113
162,17.838244987685144
163,14.238716392858032
164,10.369835305600985
165,6.483274123491485
166,2.6416641868072817
167,-1.3778144174103886
168,-5.199386696728856
169,-9.007244332680239
170,-12.895368893956878
171,-16.643020552584566
172,-20.376158899711882
173,-23.849034453609846
174,-27.457701128733895
175,-30.62164214456811
176,-33.848065141716305
177,-36.802865941981075
178,-39.65772922460065
179,-42.07726183812672
180,-44.25851681131903
181,-46.32692974374864
182,-47.84658458091413
183,-49.25526742025655
184,-50.03337506429716
185,-50.56248891359762
186,-50.46031561998272
187,-50.027480977613806
188,-48.910068703451024
189,-47.38690669284038
190,-45.27308065305636
191,-42.71850735956389
192,-39.64568079699099
193,-36.004518361927595
194,-31.734480554698372
195,-27.3302227343563
196,-22.20093999963196
197,-16.920432976711705
198,-11.438879667666699
199,-5.797683468598826
200,0.07474044593642844
201,5.777735978530305
202,11.443198819699795
203,17.053012343865866
204,22.189329510214673
205,27.159691376922975
206,31.77606862310032
207,35.97688435049763
208,39.5991571952947
209,42.73803583297846
210,45.31050555150612
211,47.51100406959577
212,49.01350460675452
213,50.0407811810334
214,50.42162571100039
215,50.41097567064841
216,50.0506470944989
217,49.12687925869573
218,47.88196326091283
219,46.21786143672922
220,44.3736418493329
221,42.01340850427364
222,39.538660931909135
223,36.75840386099659
224,33.840807364954394
225,30.717910975299677
226,27.39337412986235
227,24.015861951981528
228,20.431669428082525
229,16.602233517159064
230,12.942036176879249
231,9.048389605605928
232,5.2775641274356095
233,1.2170081649341618
234,-2.6562837034222517
235,-6.411315440655997
236,-10.381359261473975
237,-14.262556940363146
238,-17.905204594724314
239,-21.569642085714797
240,-25.011299288323354
241,-28.560985452709723
242,-31.85566159989742
243,-34.95822519509675
244,-37.81919457822133
245,-40.35382781730447
246,-42.85996240404342
247,-44.94979470508141
248,-46.79766303609597
249,-48.264846296475845
250,-49.56682789124808
251,-50.150114165486535
252,-50.46889070174802
253,-50.307447835251956
254,-49.68395257533277
255,-48.558733026881036
256,-46.71719659127559
257,-44.579330590304046
258,-41.79108036534246
259,-38.348829954862275
260,-34.57603973669576
261,-30.3749532369974
262,-25.556722941593826
263,-20.481217303045653
264,-15.191562683430963
265,-9.691633380675492
266,-3.819454931458516
267,2.004478706501077
268,7.7215906879983205
269,13.307546054554187
270,18.83606439747424
271,23.93657041020973
272,28.75176036934151
273,33.32680724498468
274,37.24517235913748
275,40.698859364276935
276,43.68476404059059
277,46.163809330830475
278,48.07504914814036
279,49.45348666560554
280,50.20792954248786
281,50.49394712740738
282,50.34141030739322
283,49.708052495948756
284,48.82351981294793
285,47.3536985672311
286,45.668166524458435
287,43.52905398684329
288,41.200135037760916
289,38.73598556065781
290,35.81448899073168
291,32.84638759065725
292,29.57925559015268
293,26.231861041949877
294,22.729939278167997
295,19.09785747260395
296,15.357852707682094
297,11.699291956809834
298,7.79407676577802
299,3.8644187005409307
300,0.03417422461883296
301,-3.9908062290031134
302,-7.720076933060043
303,-11.66801423706881
304,-15.510737395803572
305,-19.117212839637844
306,-22.703147902551134
307,-26.172763013011693
308,-29.602651147241765
309,-32.82784223872922
310,-35.859904554096154
311,-38.592815767459214
312,-41.32396205637582
313,-43.54626630695849
314,-45.69440975821888
315,-47.47509681950283
316,-48.79475014224747
317,-49.823990847542674
318,-50.30293215946687
319,-50.62689686285039
320,-50.1772102388404
321,-49.34209611190681
322,-48.02147601048064
323,-46.151681225704515
324,-43.70070113411656
325,-40.778229684143646
326,-37.296441373464056
327,-33.14848274370804
328,-28.719566213120924
329,-23.963538684488388
330,-18.886150331807478
331,-13.313058811781731
332,-7.776306237852001
333,-1.8752305084928664
334,3.9483892528946836
335,9.569329561769534
336,15.160369267647278
337,20.468308916482783
338,25.64030291956171
339,30.254205380686813
340,34.57423435102715
341,38.458552921312815
342,41.68748221218767
343,44.567540415236856
344,46.785927593352156
345,48.47425728318821
346,49.78538071189052
347,50.43625459625976
348,50.48713573412567
349,50.33103609564015
350,49.47872494234145
351,48.36901369434273
352,46.78068599062849
353,44.933742592144554
354,42.76024499093571
355,40.48724002584817
356,37.73954215823846
357,34.849612720043304
358,31.76717165209612
359,28.474838448555353
360,25.108946789028405
361,21.521631292931165
362,17.857158536559442
363,14.189815383956828
364,10.449873829830194
